Male,28630,45,White
Male,28762,45,White
Male,28906,45,White
Male,28120,45,White
Male,28580,45,White
Male,27822,45,White
Male,27591,45,White
Male,28090,45,White
Male,28018,45,White
Male,27312,45,White
Male,28715,45,White
Male,28040,45,White
Male,28374,45,White
Male,28436,45,White
Male,27030,45,White
Male,27596,45,White
Male,27017,45,White
Male,28752,45,White
Male,28211,45,White
Male,28787,45,White
Male,27332,45,White
Male,28152,45,White
Male,27278,45,White
Male,28092,45,White
Male,28307,45,White
Male,27012,45,White
Male,27524,45,White
Male,27527,45,White
Male,27248,45,White
Male,28461,45,White
Male,28698,45,White
Male,28105,45,White
Male,28801,45,White
Male,28804,45,White
Male,27520,45,White
Male,27546,45,White
Male,28472,45,White
Male,27028,45,White
Male,28027,45,White
Male,27312,45,White
Male,28714,45,White
Male,28590,45,White
Male,28202,45,White
Male,27012,45,White
Male,27217,45,White
Male,27013,45,White
Male,28147,45,White
Male,27501,45,White
Male,28078,45,White
Male,27215,45,White
Male,27966,45,White
Male,28546,45,White
Male,27106,45,White
Male,28277,45,White
Male,28655,45,White
Male,28777,45,White
Male,28401,45,White
Male,28635,45,White
Male,27265,45,White
Male,28164,45,White
Male,28139,45,White
Male,28539,45,White
Male,27896,45,White
Male,28734,45,White
Male,28640,45,White
Male,27106,45,White
Male,28761,45,White
Male,27525,45,White
Male,27055,45,White
Male,27601,45,White
Male,28376,45,White
Male,28458,45,White
Male,28092,45,White
Male,28601,45,White
Male,28097,45,White
Male,28562,45,White
Male,28723,45,White
Male,28625,45,White
Male,27408,45,White
Male,28712,45,White
Male,28105,45,White
Male,27262,45,White
Male,28403,45,White
Male,28555,45,White
Male,27519,45,White
Male,28115,45,White
Male,28742,45,White
Male,28681,45,White
Male,27577,45,White
Male,28557,45,White
Male,27310,45,White
Male,28304,45,White
Male,28638,45,White
Male,27614,45,White
Male,27511,45,White
Male,28086,45,White
Male,28104,45,White
Male,27516,45,White
Male,28650,45,White
Male,27012,45,White
Male,28409,45,White
Male,27502,45,White
Male,28273,45,White
Male,27284,45,White
Male,28117,45,White
Male,28277,45,White
Male,27408,45,White
Male,28105,45,White
Male,27909,45,White
Male,28081,45,White
Male,27514,45,White
Male,27332,45,White
Male,27705,45,White
Male,27607,45,White
Male,28078,45,White
Male,28173,45,White
Male,27526,45,White
Male,28054,45,White
Male,27288,45,White
Male,27563,45,White
Male,27410,45,White
Male,28645,45,White
Male,28681,45,White
Male,27513,45,White
Male,27614,45,White
Male,28147,45,White
Male,28681,45,White
Male,28334,45,White
Male,27107,45,White
Male,27052,45,White
Male,27937,45,White
Male,28327,45,White
Male,28138,45,White
Male,27217,45,White
Male,28681,45,White
Male,27518,45,White
Male,28216,45,White
Male,28012,45,White
Male,28110,45,White
Male,27519,45,White
Male,28117,45,White
Male,27604,45,White
Male,28804,45,White
Male,27526,45,White
Male,27215,45,White
Male,27519,45,White
Male,28401,45,White
Male,27615,45,White
Male,28227,45,White
Male,28034,45,White
Male,28443,45,White
Male,28801,45,White
Male,27520,45,White
Male,28607,45,White
Male,28273,45,White
Male,28607,45,White
Male,28645,45,White
Male,27205,45,White
Male,28215,45,White
Male,27546,45,White
Male,28210,45,White
Male,27360,45,White
Male,28681,45,White
Male,27284,45,White
Male,28147,45,White
Male,27509,45,White
Male,28226,45,White
Male,28227,45,White
Male,28277,45,White
Male,27104,45,White
Male,28411,45,White
Male,28227,45,White
Male,27980,45,White
Male,28713,45,White
Male,27011,45,White
Male,27263,45,White
Male,28016,45,White
Male,27542,45,White
Male,28645,45,White
Male,28105,45,White
Male,28086,45,White
Male,27265,45,White
Male,27909,45,White
Male,27410,45,White
Male,28139,45,White
Male,27278,45,White
Male,28714,45,White
Male,28210,45,White
Male,27217,45,White
Male,27529,45,White
Male,27455,45,White
Male,27310,45,White
Male,27591,45,White
Male,27604,45,White
Male,27909,45,White
Male,28613,45,White
Male,27292,45,White
Male,27559,45,White
Male,28273,45,White
Male,28560,45,White
Male,27265,45,White
Male,27028,45,White
Male,28358,45,White
Male,28715,45,White
Male,28701,45,White
Male,28150,45,White
Male,28677,45,White
Male,27320,45,White
Male,28711,45,White
Male,27244,45,White
Male,27106,45,White
Male,28226,45,White
Male,27278,45,White
Male,27540,45,White
Male,27511,45,White
Male,27954,45,White
Male,28164,45,White
Male,27932,45,White
Male,27613,45,White
Male,27983,45,White
Male,27713,45,White
Male,27330,45,White
Male,28638,45,White
Male,27284,45,White
Male,28306,45,White
Male,27571,45,White
Male,28638,45,White
Male,28382,45,White
Male,28630,45,White
Male,27587,45,White
Male,28078,45,White
Male,28787,45,White
Male,28303,45,White
Male,28078,45,White
Male,28052,45,White
Male,27801,45,White
Male,28584,45,White
Male,28110,45,White
Male,28110,45,White
Male,28601,45,White
Male,27537,45,White
Male,28379,45,White
Male,28694,45,White
Male,27606,45,White
Male,27504,45,White
Male,27713,45,White
Male,27606,45,White
Male,28716,45,White
Male,27518,45,White
Male,27604,45,White
Male,28762,45,White
Male,28803,45,White
Male,27360,45,White
Male,27028,45,White
Male,28277,45,White
Male,28562,45,White
Male,27587,45,White
Male,27520,45,White
Male,27312,45,White
Male,28635,45,White
Male,28314,45,White
Male,27886,45,White
Male,27614,45,White
Male,28160,45,White
Male,28090,45,White
Male,28277,45,White
Male,28071,45,White
Male,28086,45,White
Male,27405,45,White
Male,27253,45,White
Male,28032,45,White
Male,28806,45,White
Male,28115,92,Asian-Pac-Islander
Male,28625,92,Asian-Pac-Islander
Male,28314,92,Asian-Pac-Islander
Male,28423,48,Amer-Indian-Eskimo
Female,27403,21,White
Female,27265,21,White
Female,28173,21,White
Female,28372,21,White
Female,28557,21,White
Female,28164,21,White
Female,28209,21,White
Female,27510,21,White
Female,28334,21,White
Female,28217,21,White
Female,27909,21,White
Female,28269,21,White
Female,28714,21,White
Female,27607,21,White
Female,27516,21,White
Female,27607,21,White
Female,28669,21,White
Female,27607,21,White
Female,27403,21,White
Female,28791,21,White
Female,27855,21,White
Female,28546,21,White
Female,27263,21,White
Female,28607,21,White
Female,27705,21,White
Female,28152,21,White
Female,27514,21,White
Female,27516,21,White
Female,27516,21,White
Female,27103,21,White
Female,27103,21,White
Female,28105,21,White
Female,27514,21,White
Female,28374,21,White
Female,27253,21,White
Female,27407,21,White
Female,28326,21,White
Female,27403,21,White
Female,28107,21,White
Female,27609,21,White
Female,28205,21,White
Female,28730,21,White
Female,27606,21,White
Female,27203,21,White
Female,27244,21,White
Female,28115,21,White
Female,27519,21,White
Female,28804,21,White
Female,28075,21,White
Female,28403,21,White
Female,28478,21,White
Female,28117,21,White
Female,28117,21,White
Female,28334,21,White
Female,27557,21,White
Female,27858,21,White
Female,28303,21,White
Female,28163,21,White
Female,28412,21,White
Female,27288,21,White
Female,27514,21,White
Female,28146,21,White
Female,28607,21,White
Female,27856,21,White
Female,28025,21,White
Female,28607,21,White
Female,27523,21,White
Female,27603,21,White
Female,28391,21,White
Female,27312,21,White
Female,27501,21,White
Female,28516,21,White
Female,27203,21,White
Female,28403,21,White
Female,28105,21,White
Female,27410,21,White
Female,28216,21,White
Female,28405,21,White
Female,28139,21,White
Female,28704,21,White
Female,28034,21,White
Female,28658,21,White
Female,28021,21,White
Female,28751,21,White
Female,27320,21,White
Female,27909,21,White
Female,28607,21,White
Female,28540,21,White
Female,28012,21,White
Female,28213,21,White
Female,28657,21,White
Female,27606,21,White
Female,27208,21,White
Female,28508,21,White
Female,27546,21,White
Female,27858,21,White
Female,28031,21,White
Female,28752,21,White
Female,28016,21,White
Female,28659,21,White
Female,27514,21,White
Female,28348,21,White
Female,27514,21,White
Female,28445,21,White
Female,27703,21,White
Female,28262,21,White
Female,28723,21,White
Female,28034,21,White
Female,28205,21,White
Female,28138,21,White
Female,27105,21,White
Female,28462,21,White
Female,28403,21,White
Female,28344,21,White
Female,28574,21,White
Female,27410,21,White
Female,28411,21,White
Female,28557,21,White
Female,28786,21,White
Female,27284,21,White
Female,28801,21,White
Female,27516,21,White
Female,28607,21,White
Female,28655,21,White
Female,28081,21,White
Female,28040,21,White
Female,27320,21,White
Female,27312,21,White
Female,28723,21,White
Female,28307,21,White
Female,28806,21,White
Female,27358,21,White
Female,27909,21,White
Female,28607,21,White
Female,27705,21,White
Female,28314,21,White
Female,27030,21,White
Female,28610,21,White
Female,28307,21,White
Female,28906,21,White
Female,28139,21,White
Female,27704,21,White
Female,28277,21,White
Female,28358,21,White
Female,28379,21,White
Female,28112,21,White
Female,28412,21,White
Female,27288,21,White
Female,27330,21,White
Female,27520,21,White
Female,27510,21,White
Female,28806,21,White
Female,28054,21,White
Female,27603,21,White
Female,27263,21,White
Female,27403,21,White
Female,28584,21,White
Female,27858,21,White
Female,27244,21,White
Female,28694,21,White
Female,27546,21,White
Female,28138,21,White
Female,28681,21,White
Female,27403,21,White
Female,27858,21,White
Female,27105,21,White
Female,27858,21,White
Female,28601,21,White
Female,27403,21,White
Female,27870,21,White
Female,28625,21,White
Female,28761,21,White
Female,27858,21,White
Female,28152,21,White
Female,27248,21,White
Female,27403,21,White
Female,27320,21,White
Female,28562,21,White
Female,28273,21,White
Female,28607,21,White
Female,27948,21,White
Female,28120,21,White
Female,28618,21,White
Female,27520,21,White
Female,28403,21,White
Female,28027,21,White
Female,27516,21,White
Female,28306,21,White
Female,28212,21,White
Female,27516,21,White
Female,27587,21,White
Female,27970,21,White
Female,28678,21,White
Female,28173,21,White
Female,28390,21,White
Female,28144,21,White
Female,27403,21,White
Female,28314,21,White
Female,28601,21,White
Female,28403,21,White
Female,28124,21,White
Female,27858,21,White
Female,27262,21,White
Female,28262,21,White
Female,28210,21,White
Female,28645,21,White
Female,28227,21,White
Female,28805,21,White
Female,28328,21,White
Female,28012,21,White
Female,28079,21,White
Female,27576,21,White
Female,28630,21,White
Female,28403,21,White
Female,27890,21,White
Female,28270,21,White
Female,27332,21,White
Female,28078,21,White
Female,28607,21,White
Female,27214,21,White
Female,28792,21,White
Female,28379,21,White
Female,27215,21,White
Female,27109,21,White
Female,27514,21,White
Female,27569,21,White
Female,27858,21,White
Female,27109,21,White
Female,28018,21,White
Female,27839,21,White
Female,27606,21,White
Female,28546,21,White
Female,28152,21,White
Female,28411,21,White
Female,28207,21,White
Female,27606,21,White
Female,27526,21,White
Female,28469,21,White
Female,27529,21,White
Female,27455,21,White
Female,28570,21,White
Female,27215,21,White
Female,27105,21,White
Female,27921,21,White
Female,27514,21,White
Female,28021,21,White
Female,27330,21,White
Female,28590,21,White
Female,27603,21,White
Female,27109,21,White
Female,28405,21,White
Female,27534,21,White
Female,27516,21,White
Female,27101,21,White
Female,28207,21,White
Female,28602,21,White
Female,27516,21,White
Female,28547,21,White
Female,27013,21,White
Female,28425,21,White
Female,28262,21,White
Female,27410,21,White
Female,28723,21,White
Female,27516,21,White
Female,28092,21,White
Female,28269,21,White
Female,28607,21,White
Female,27244,21,White
Female,27514,21,White
Female,28451,21,White
Female,28016,21,White
Female,27518,21,White
Female,28607,21,White
Female,28023,21,White
Female,27607,21,White
Female,28607,21,White
Female,28607,21,White
Female,28001,21,White
Female,28804,21,White
Female,28262,21,White
Female,27616,21,White
Female,27358,21,White
Female,28412,21,White
Female,27295,73,Asian-Pac-Islander
Male,28752,22,White
Male,28521,22,White
Male,27577,22,White
Male,27244,22,White
Male,28412,22,White
Male,28711,22,White
Male,28390,22,White
Male,27510,22,White
Male,28625,22,White
Male,27524,22,White
Male,27103,22,White
Male,27541,22,White
Male,27028,22,White
Male,28115,22,White
Male,27612,22,White
Male,28403,22,White
Male,27516,22,White
Male,28012,22,White
Male,28328,22,White
Male,27514,22,White
Male,28634,22,White
Male,27265,22,White
Male,28262,22,White
Male,28704,22,White
Male,28546,22,White
Male,27403,22,White
Male,27606,22,White
Male,28547,22,White
Male,27041,22,White
Male,28801,22,White
Male,27516,22,White
Male,28650,22,White
Male,28547,22,White
Male,28334,22,White
Male,28806,22,White
Male,27606,22,White
Male,28269,22,White
Male,27048,22,White
Male,28906,22,White
Male,28712,22,White
Male,28103,22,White
Male,27105,22,White
Male,28546,22,White
Male,28310,22,White
Male,28601,22,White
Male,27606,22,White
Male,28723,22,White
Male,28533,22,White
Male,27614,22,White
Male,27025,22,White
Male,28110,22,White
Male,28214,22,White
Male,27858,22,White
Male,27284,22,White
Male,27504,22,White
Male,28117,22,White
Male,27534,22,White
Male,28314,22,White
Male,28547,22,White
Male,28570,22,White
Male,27603,22,White
Male,27516,22,White
Male,27517,22,White
Male,28723,22,White
Male,28804,22,White
Male,27503,22,White
Male,28723,22,White
Male,27514,22,White
Male,28227,22,White
Male,27858,22,White
Male,28262,22,White
Male,28328,22,White
Male,27569,22,White
Male,28532,22,White
Male,28470,22,White
Male,28547,22,White
Male,28052,22,White
Male,28547,22,White
Male,28539,22,White
Male,27265,22,White
Male,27262,22,White
Male,28547,22,White
Male,28056,22,White
Male,28036,22,White
Male,27521,22,White
Male,28787,22,White
Male,28056,22,White
Male,28601,22,White
Male,28515,22,White
Male,28173,22,White
Male,27834,22,White
Male,27516,22,White
Male,28546,22,White
Male,27360,22,White
Male,28547,22,White
Male,27205,22,White
Male,28636,22,White
Male,28540,22,White
Male,27616,22,White
Male,27524,22,White
Male,27803,22,White
Male,27526,22,White
Male,28227,22,White
Male,28273,22,White
Male,28734,22,White
Male,27606,22,White
Male,28152,22,White
Male,28307,22,White
Male,27858,22,White
Male,28213,22,White
Male,28806,22,White
Male,28547,22,White
Male,28677,22,White
Male,27508,22,White
Male,27606,22,White
Male,27514,22,White
Male,27376,22,White
Male,28712,22,White
Male,27612,22,White
Male,28779,22,White
Male,28412,22,White
Male,27410,22,White
Male,28607,22,White
Male,28463,22,White
Male,27403,22,White
Male,27403,22,White
Male,28139,22,White
Male,27858,22,White
Male,28544,22,White
Male,28739,22,White
Male,28606,22,White
Male,27021,22,White
Male,27858,22,White
Male,28752,22,White
Male,28607,22,White
Male,28020,22,White
Male,28120,22,White
Male,27581,22,White
Male,27350,22,White
Male,28034,22,White
Male,28307,22,White
Male,27606,22,White
Male,27103,22,White
Male,28334,22,White
Male,28612,22,White
Male,27858,22,White
Male,27105,22,White
Male,28460,22,White
Male,28613,22,White
Male,28649,22,White
Male,27606,22,White
Male,28805,22,White
Male,27893,22,White
Male,28439,22,White
Male,28209,22,White
Male,28262,22,White
Male,28645,22,White
Male,28677,22,White
Male,28543,22,White
Male,27705,22,White
Male,28144,22,White
Male,28411,22,White
Male,28314,22,White
Male,28312,22,White
Male,28586,22,White
Male,28412,22,White
Male,27520,22,White
Male,28307,22,White
Male,27607,22,White
Male,27604,22,White
Male,27560,22,White
Male,28547,22,White
Male,28144,22,White
Male,28704,22,White
Male,28052,22,White
Male,28540,22,White
Male,28390,22,White
Male,27610,22,White
Male,28607,22,White
Male,28226,22,White
Male,27405,22,White
Male,28027,22,White
Male,28262,22,White
Male,28540,22,White
Male,28227,22,White
Male,28754,22,White
Male,28403,22,White
Male,27401,22,White
Male,28677,22,White
Male,27612,22,White
Male,28147,22,White
Male,27407,22,White
Male,28037,22,White
Male,28314,22,White
Male,27516,22,White
Male,28805,22,White
Male,28409,22,White
Male,28546,22,White
Male,28806,22,White
Male,27606,22,White
Male,28906,22,White
Male,28147,22,White
Male,27713,22,White
Male,27529,22,White
Male,28081,22,White
Male,28630,22,White
Male,27574,22,White
Male,28547,22,White
Male,27606,22,White
Male,28601,22,White
Male,28086,22,White
Male,28412,22,White
Male,27301,22,White
Male,28205,22,White
Male,28539,22,White
Male,28607,22,White
Male,28054,22,White
Male,28455,22,White
Male,27514,22,White
Male,28607,22,White
Male,27560,22,White
Male,27050,22,White
Male,28105,22,White
Male,28607,22,White
Male,28642,22,White
Male,27103,22,White
Male,28655,22,White
Male,28310,22,White
Male,28207,22,White
Male,28262,22,White
Male,27510,22,White
Male,28570,22,White
Male,27244,22,White
Male,27606,22,White
Male,28547,22,White
Male,28547,22,White
Male,27514,22,White
Male,27587,22,White
Male,28625,22,White
Male,27591,22,White
Male,28715,22,White
Male,28607,22,White
Male,28217,22,White
Male,27606,22,White
Male,27524,22,White
Male,27705,22,White
Male,27705,22,White
Male,28405,22,White
Male,28607,22,White
Male,28533,22,White
Male,28806,22,White
Male,28761,22,White
Male,27817,22,White
Male,28546,22,White
Male,27606,22,White
Male,28012,22,White
Male,27292,22,White
Male,28174,22,White
Male,27012,22,White
Male,28110,22,White
Male,28227,22,White
Male,28786,22,White
Male,28056,22,White
Male,27519,22,White
Male,28262,22,White
Male,28312,22,White
Male,27103,22,White
Male,28052,22,White
Male,28216,22,White
Male,28540,22,White
Male,28310,22,White
Male,27701,22,White
Male,28540,22,White
Male,28088,22,White
Male,28543,22,White
Male,28516,22,White
Male,27510,22,White
Male,28906,22,White
Male,27127,22,White
Male,27569,22,White
Male,28166,22,White
Male,27703,22,White
Male,27370,22,White
Male,28209,22,White
Male,28544,22,White
Male,28262,22,White
Male,28328,22,White
Male,28690,22,White
Male,28716,22,White
Male,28723,22,White
Male,28092,22,White
Male,28547,22,White
Male,28412,22,White
Male,28213,22,White
Male,27516,22,White
Male,28277,22,White
Male,27278,22,White
Male,27040,22,White
Male,28110,22,White
Male,27048,22,White
Male,28210,22,White
Male,28133,22,White
Male,27615,22,White
Male,27106,22,White
Male,28630,22,White
Male,28025,22,White
Male,27105,22,White
Male,27858,22,White
Male,27858,22,White
Male,27606,22,White
Male,27807,22,White
Male,28310,22,White
Male,28574,22,White
Male,27701,22,White
Male,27349,22,White
Male,28560,22,White
Male,28348,22,White
Male,27401,22,White
Male,27804,22,White
Male,28540,22,White
Male,28306,22,White
Male,28202,22,White
Male,27244,22,White
Male,27705,22,White
Male,27576,22,White
Male,28412,22,White
Male,28547,22,White
Male,27565,22,White
Male,28372,22,White
Male,27103,22,White
Male,27248,22,White
Male,28466,22,White
Male,27613,22,White
Male,28315,22,White
Male,28539,22,White
Male,28213,22,White
Male,28607,22,White
Male,28376,22,White
Male,27410,22,White
Male,27610,22,White
Male,28403,22,White
Male,27278,22,White
Male,28634,22,White
Male,27858,22,White
Male,27292,22,White
Male,27577,22,White
Male,28146,22,White
Male,28540,22,White
Male,28352,22,White
Male,28211,22,White
Male,27858,22,White
Male,28659,22,White
Male,27281,22,White
Male,28403,22,White
Male,28318,22,White
Male,28390,22,White
Male,28345,22,White
Male,28607,22,White
Male,27530,22,White
Male,28025,22,White
Male,27344,22,White
Male,28445,22,White
Male,28540,22,White
Male,27603,22,White
Male,28120,22,White
Male,27587,22,White
Male,28423,23,Amer-Indian-Eskimo
Male,28462,23,Amer-Indian-Eskimo
Male,28348,23,Amer-Indian-Eskimo
Male,28364,23,Amer-Indian-Eskimo
Male,27410,23,Amer-Indian-Eskimo
Male,28306,23,Amer-Indian-Eskimo
Male,28328,23,Amer-Indian-Eskimo
Male,28351,23,Amer-Indian-Eskimo
Male,28384,23,Amer-Indian-Eskimo
Female,28504,76,White
Female,27569,76,White
Female,27127,76,White
Female,27295,76,White
Female,27244,76,White
Female,28079,76,White
Female,27545,76,White
Female,28560,76,White
Female,28150,76,White
Female,28678,76,White
Female,28658,76,White
Female,28469,76,White
Female,28546,76,White
Female,27265,76,White
Male,27948,30,Other
Male,27217,30,Other
Male,28304,30,Other
Male,27613,30,Other
Female,28326,55,Asian-Pac-Islander
Female,27330,55,Asian-Pac-Islander
